,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
1281,6987 Jupille,Chalet,98000,2.0,56.0,,1.0,,,,,,56.0,76.0,4.0,, As new
1282,7390 Quaregnon,House,98000,4.0,145.0,Not installed,,,,,1.0,240.0,145.0,310.0,3.0,, To renovate
1283,4820 Dison,Loft,98500,5.0,210.0,Installed,0.0,,1.0,3.0,,,210.0,,,, Good
1284,8370 Blankenberge,Apartment,98500,1.0,,,0.0,,,,,,,,,0.0, Good
1285,4020 Liege,House,99000,2.0,67.0,Not installed,0.0,,1.0,3.0,,,67.0,51.0,2.0,0.0, Good
1286,4682 Oupeye,House,99000,2.0,88.0,Not installed,0.0,,1.0,16.0,,,88.0,80.0,3.0,, To renovate
1287,4101 Jemeppe,House,99000,2.0,,Not installed,,,,,1.0,120.0,,157.0,2.0,, To renovate
1288,4020 WANDRE,House,99000,3.0,130.0,,0.0,,1.0,80.0,,,130.0,285.0,3.0,, To be done up
1289,5520 Onhaye,Apartment,99000,1.0,60.0,Installed,0.0,,,,,,60.0,,,, Good
1290,4987 Stoumont,House,99000,2.0,120.0,Not installed,0.0,,,,,,120.0,400.0,3.0,, To restore
1291,4100 Seraing,Ground floor,99000,1.0,70.0,Semi equipped,0.0,,1.0,35.0,1.0,30.0,70.0,,4.0,, To be done up
1292,4020 Wandre,House,99000,3.0,87.0,Installed,,,1.0,13.0,1.0,96.0,87.0,124.0,2.0,0.0, To renovate
1293,4470 SAINT-GEORGES-SUR-MEUSE,House,99000,2.0,131.0,Semi equipped,0.0,,,,,,131.0,160.0,2.0,, Good
1294,4540 Amay,House,99000,2.0,112.0,Semi equipped,0.0,,,,1.0,138.0,112.0,244.0,3.0,, To renovate
1295,5563 Houyet,House,99000,1.0,96.0,Not installed,0.0,,,,1.0,1060.0,96.0,1160.0,4.0,, To renovate
1296,6200 Bouffioulx,House,99000,2.0,170.0,Installed,0.0,,,,,,170.0,170.0,2.0,0.0, Good
1297,8430 Middelkerke,Studio,99000,,27.0,Not installed,0.0,,,,,,27.0,,,, Just renovated
1298,4500 Huy,House,99000,4.0,192.0,,0.0,,,,,,192.0,73.0,2.0,, To renovate
1299,3700 Tongeren,House,99000,4.0,202.0,Semi equipped,0.0,,,,1.0,350.0,202.0,436.0,,, To renovate
1300,6031 Charleroi Monceau-sur-Sambre,House,99000,3.0,124.0,Not installed,0.0,,,,,,124.0,110.0,2.0,, To renovate
1301,4430 Ans,Ground floor,99000,1.0,60.0,,0.0,,,,,,60.0,,2.0,,
1302,4610 Beyne-Heusay,House,99000,2.0,101.0,,0.0,,1.0,30.0,,,101.0,,2.0,,
1303,7000 Mons Cuesmes,Apartment,99000,3.0,,Not installed,0.0,,1.0,3.0,,,,,2.0,, To renovate
1304,7033 Mons Cuesmes,Apartment,99000,3.0,,Not installed,0.0,,1.0,3.0,,,,,2.0,, To renovate
1305,7141 Carnires,Apartment,99000,2.0,75.0,,0.0,,,,,,75.0,,,0.0, Good
1306,5651 Thy-le-chteau,House,99000,2.0,113.0,Installed,,,1.0,3.0,,,113.0,,2.0,, To be done up
1307,4000 ROCOURT,Studio,99000,1.0,39.0,,0.0,,1.0,7.0,,,39.0,,2.0,,
1308,6060 Gilly,Apartment,99000,3.0,92.0,,0.0,,,,,,92.0,,,,
1309,4800 Verviers,House,99000,4.0,140.0,,0.0,,,,,,140.0,50.0,2.0,0.0, To renovate
1310,5377 Somme-Leuze,Apartment,99000,4.0,200.0,Semi equipped,0.0,,,,,,200.0,,,, To renovate
1311,7012 Jemappes,House,99000,2.0,131.0,Installed,0.0,,,,1.0,82.0,131.0,167.0,,, To renovate
1312,7340 PTURAGES,House,99000,3.0,200.0,Not installed,0.0,,,,1.0,270.0,200.0,270.0,2.0,, To restore
1313,1470 Genappe,House,99000,2.0,95.0,,0.0,,,,1.0,140.0,95.0,230.0,3.0,, Just renovated
1314,7700 Mouscron,House,99000,1.0,57.0,Semi equipped,0.0,,,,1.0,42.0,57.0,75.0,2.0,, Good
1315,4020 Lige Jupillesur-Meuse,House,99000,2.0,95.0,,0.0,,1.0,45.0,,,95.0,125.0,2.0,0.0, To be done up
1316,6183 Trazegnies,House,99000,3.0,146.0,Not installed,0.0,,,,,,146.0,157.0,2.0,0.0, Good
1317,8820 Torhout,House,99000,3.0,113.0,Not installed,0.0,,,,,,113.0,108.0,3.0,, To renovate
1318,2140 Antwerp,Apartment,99000,2.0,88.0,,,,,,,,88.0,,2.0,,
1319,6042 Charleroi Lodelinsart,House,99000,3.0,140.0,,0.0,,1.0,10.0,1.0,60.0,140.0,140.0,2.0,, To renovate
1320,8420 De Haan,Apartment,99000,2.0,,Installed,,,,,,,,,,,
1321,1070 Anderlecht,Apartment,99000,2.0,,Installed,,,,,,,,,,,
1322,8620 Nieuwpoort,Studio,99000,1.0,27.0,,,,,,,,27.0,,,0.0, Just renovated
1323,9520 Sint-Lievens-Houtem,House,99000,1.0,,,0.0,,,,,,,71.0,3.0,, To renovate
1324,8770 Ingelmunster,House,99000,3.0,,,,,,,,,,83.0,2.0,,
1325,5500 Dinant Falmignoul,House,99000,2.0,79.0,,0.0,,,,1.0,1400.0,79.0,1500.0,2.0,, To renovate
1326,6040 Jumet,Ground floor,99000,2.0,68.0,Semi equipped,0.0,,,,,,68.0,,,, Just renovated
1327,6060 Charleroi Gilly,Apartment,99000,1.0,,,,,,,,,,,,, Good
1328,5651 Somzee,House,99000,,85.0,Not installed,0.0,,,,,,85.0,,2.0,,
1329,5620 Florennes,House,99000,2.0,160.0,Installed,0.0,,1.0,12.0,,,160.0,,2.0,,
1330,3680 Maaseik,Akkerstraat - Vredestraat,99000,,,,,,,,,,,,,,
1331,7012 Jemappes,House,99000,2.0,86.0,Semi equipped,0.0,,,,,,86.0,90.0,2.0,, To renovate
1332,4032 Liege,House,99000,2.0,81.0,Not installed,,,1.0,11.0,1.0,63.0,81.0,111.0,3.0,, To renovate
1333,3980 Tessenderlo,Chalet,99000,2.0,80.0,,0.0,,,,,,80.0,1729.0,4.0,, Good
1334,6940 Durbuy,House,99000,1.0,88.0,Semi equipped,1.0,,,,,,88.0,440.0,4.0,,
1335,7141 CARNIERES,House,99000,1.0,71.0,Semi equipped,0.0,,1.0,10.0,1.0,110.0,71.0,251.0,2.0,0.0, Good
1336,6031 Monceau-sur-Sambre,House,99000,2.0,133.0,Not installed,,,,,1.0,364.0,133.0,486.0,4.0,, To renovate
1337,6200 Chtelet,House,99000,2.0,107.0,Semi equipped,0.0,,,,,,107.0,110.0,2.0,0.0, To be done up
1338,6060 Gilly,House,99000,2.0,139.0,Semi equipped,0.0,,,,1.0,89.0,139.0,136.0,3.0,0.0, To renovate
1339,7140 Morlanwelz,Mixed-use building,99000,1.0,64.0,Semi equipped,0.0,,,,,,64.0,179.0,2.0,, To be done up
1340,6010 Couillet,House,99000,2.0,134.0,Not installed,0.0,,1.0,25.0,1.0,197.0,134.0,250.0,3.0,0.0, To be done up
1341,1731 Zellik,Apartment,99000,1.0,,Semi equipped,0.0,,1.0,8.0,,,,,4.0,, Good
1342,2660 Antwerpen,Studio,99000,,,Installed,0.0,,,,,,,,1.0,0.0, Good
1343,6870 ARVILLE - SAINT HUBERT,House,99000,3.0,124.0,,,,,,,,124.0,7200.0,2.0,,
1344,9600 Ronse,House,99000,2.0,80.0,Installed,0.0,,1.0,19.0,,,80.0,80.0,2.0,0.0, To be done up
1345,7500 Tournai,Apartment,99000,1.0,65.0,,0.0,,,,,,65.0,,,, Good
1346,7864 Lessines,House,99000,2.0,110.0,Installed,0.0,,,,,,110.0,,2.0,, To renovate
1347,4160 Anthisnes,House,99000,3.0,100.0,Not installed,0.0,,,,1.0,710.0,100.0,845.0,4.0,, To renovate
1348,8420 De Haan,Chalet,99000,2.0,35.0,Installed,0.0,,1.0,30.0,1.0,25.0,35.0,112.0,4.0,0.0,
1349,9500 Geraardsbergen,House,99000,2.0,75.0,Not installed,0.0,,,,,,75.0,,3.0,, To renovate
1350,2060 Antwerpen,Kot,99000,,27.0,Hyper equipped,0.0,,1.0,10.0,,,27.0,,,0.0, Good
1351,8000 Brugge,Kot,99000,1.0,17.0,Installed,1.0,,,,,,17.0,,2.0,0.0, As new
1352,6030 Marchienne-au-Pont,House,99000,2.0,135.0,Installed,,,,,,,135.0,,2.0,, Good
1353,6040 Jumet,Mixed-use building,99000,1.0,70.0,,,,,,,,70.0,590.0,3.0,, Good
1354,8930 Menen,House,99000,4.0,142.0,,,,,,,,142.0,115.0,,,
1355,8000 Brugge,Kot,99000,1.0,17.0,Installed,1.0,,,,,,17.0,,2.0,0.0, As new
1356,4000 Lige,Studio,99000,,36.0,,0.0,,,,,,36.0,,2.0,, As new
1357,5651 Thy-le-Chateau,House,99000,3.0,150.0,Installed,,,,,,,150.0,,3.0,, To be done up
1358,4020 Liege,Studio,99000,,33.0,,,,,,,,33.0,,2.0,,
1359,3320 Hoegaarden,House,99000,4.0,150.0,,,,,,,,150.0,460.0,3.0,,
1360,4100 Seraing,House,99000,3.0,,,0.0,,,,,,,,2.0,, To be done up
1361,4100 Seraing,Apartment block,99000,3.0,,,0.0,,,,,,,,2.0,, To be done up
1362,5060 Sambreville,Apartment,99000,1.0,,Not installed,0.0,,1.0,10.0,,,,,,, To be done up
1363,4800 Verviers,House,99000,1.0,68.0,Semi equipped,0.0,,,,,,68.0,24.0,3.0,, To be done up
1364,4100 Seraing,House,99000,2.0,77.0,USA semi equipped,0.0,,,,,,77.0,67.0,2.0,, Good
1365,4800 Verviers,Apartment,99000,1.0,48.0,,0.0,,,,,,48.0,,2.0,, Good
1366,4100 Seraing,House,99000,2.0,90.0,,,,,,,,90.0,261.0,3.0,, To be done up
1367,7100 La Louviere,House,99000,2.0,114.0,Not installed,0.0,,1.0,23.0,,,114.0,250.0,2.0,0.0, To be done up
1368,6900 MARLOIE,Apartment,99000,1.0,50.0,Semi equipped,0.0,,,,,,50.0,,,, To be done up
1369,8310 Assebroek,Service flat,99000,1.0,49.0,,0.0,,,,,,49.0,,2.0,, To be done up
1370,8310 Assebroek,Service flat,99000,1.0,49.0,,0.0,,,,,,49.0,,2.0,, To be done up
1371,6870 ARVILLE - SAINT HUBERT,House,99000,3.0,85.0,,,,,,,,85.0,5000.0,2.0,,
1372,5000 Namur,Studio,99000,,29.0,Installed,0.0,,1.0,8.0,,,29.0,,,0.0, Just renovated
1373,4020 Wandre,House,99000,3.0,,Installed,,,,,,,,454.0,3.0,, To be done up
1374,4100 Seraing,House,99000,3.0,101.0,Semi equipped,,,1.0,14.0,1.0,136.0,101.0,180.0,2.0,0.0, To renovate
1375,6140 FONTAINE-LEVQUE,House,99000,5.0,210.0,Semi equipped,0.0,,,,,,210.0,160.0,2.0,, To renovate
1376,7860 Lessines,House,99000,2.0,70.0,Semi equipped,0.0,,,,,,70.0,310.0,2.0,, Good
1377,3090 Overijse,Service flat,99000,1.0,41.0,Installed,0.0,,,,,,41.0,,,,
1378,5630 Cerfontaine,House,99000,3.0,129.0,,0.0,,,,,,129.0,327.0,,0.0, To renovate
1379,8370 Blankenberge,Apartment,99000,1.0,49.0,Installed,0.0,,,,,,49.0,,2.0,, Good
1380,5190 Jemeppe-sur-Sambre,Apartment,99000,1.0,,,,,1.0,10.0,,,,,,,
1381,6030 Marchienne-au-Pont,House,99000,4.0,190.0,Semi equipped,0.0,,,,,,190.0,,,, To renovate
1382,4101 Jemeppe-sur-Meuse,Apartment,99000,3.0,118.0,Not installed,0.0,,,,,,118.0,,2.0,0.0, To renovate
1383,7300 Boussu,House,99000,3.0,123.0,Installed,,,,,,,123.0,160.0,2.0,, Good
1384,4000 Lige,Studio,99000,1.0,40.0,,0.0,,,,,,40.0,,,, Good
1385,8670 Koksijde,Studio,99000,,37.0,Installed,1.0,,,,,,37.0,,,0.0,
1386,4032 CHNE,House,99000,2.0,121.0,Semi equipped,0.0,,,,,,121.0,,,,
1387,7100 La Louviere,Apartment,99000,1.0,90.0,Installed,0.0,,,,,,90.0,,2.0,, Good
1388,4100 Seraing,House,99000,2.0,70.0,Installed,0.0,,,,,,70.0,50.0,2.0,0.0, Good
1389,4102 Seraing Ougre,House,99000,2.0,70.0,Installed,0.0,,,,,,70.0,50.0,2.0,0.0, Good
1390,4000 Lige,Apartment,99000,1.0,,Installed,,,1.0,10.0,,,,,,,
1391,7000 Mons,Apartment,99000,2.0,76.0,Not installed,0.0,,,,,,76.0,,2.0,, To be done up
1392,7340 Pturages,House,99000,2.0,70.0,,0.0,,1.0,7.0,,,70.0,115.0,2.0,, Good
1393,8660 De Panne,Apartment,99000,,33.0,,1.0,,,,,,33.0,,1.0,,
1394,7500 Tournai,Duplex,99000,1.0,78.0,Installed,,,,,,,78.0,,2.0,, To be done up
1395,7180 FAMILLEUREUX,House,99000,4.0,166.0,,0.0,,,,,,166.0,305.0,3.0,, To renovate
1396,9900 Eeklo,House,99000,1.0,52.0,Semi equipped,,,,,,,52.0,50.0,,0.0, To renovate
1397,6220 Fleurus,Apartment,99000,1.0,,Installed,0.0,,,,,,,,3.0,, As new
1398,5060 Tamines,House,99000,3.0,200.0,,,,,,,,200.0,133.0,2.0,, To renovate
1399,7033 Cuesmes,House,99000,2.0,150.0,,,,,,1.0,800.0,150.0,878.0,2.0,,
1400,4000 Lige,Studio,99000,1.0,38.0,Semi equipped,,,,,,,38.0,,,,
1401,4000 Lige,Studio,99000,1.0,34.0,Semi equipped,,,,,,,34.0,,,,
1402,5680 Givet,House,99000,5.0,205.0,,0.0,,,,,,205.0,,,,
1403,7760 Celles Escanaffles,House,99000,3.0,160.0,Installed,0.0,,,,,,160.0,120.0,3.0,, To renovate
1404,8560 Wevelgem,House,99000,2.0,,,0.0,,,,,,,160.0,3.0,, To renovate
1405,4540 Amay Ombret,House,99000,3.0,140.0,Not installed,,,1.0,20.0,,,140.0,438.0,3.0,, To renovate
1406,5150 Floreffe,House,99000,1.0,45.0,Not installed,0.0,,,,,,45.0,32.0,3.0,, Good
1407,7140 Morlanwelz,House,99000,2.0,,Not installed,0.0,,,,,,,,2.0,, Good
1408,6030 Marchienne-au-Pont,House,99000,2.0,,Semi equipped,,,,,,,,,2.0,, To be done up
1409,6220 Wangenies,House,99000,2.0,,,,,,,,,,,2.0,, To be done up
1410,6940 Durbuy,Chalet,99000,2.0,54.0,,,,,,,,54.0,200.0,4.0,, As new
1411,7370 Dour Elouges,House,99000,2.0,,Not installed,,,,,,,,1500.0,2.0,, To restore
1412,6640 Juseret,House,99000,1.0,,,,,,,,,,1257.0,,,
1413,7700 Mouscron,House,99000,3.0,,,,,,,,,,217.0,,, To renovate
1414,4040 Herstal,House,99000,2.0,70.0,,,,,,,,70.0,74.0,3.0,, To restore
1415,7860 Lessines,Apartment,99000,2.0,61.0,USA hyper equipped,,,,,,,61.0,,2.0,, Good
1416,5020 Vedrin,House,99000,3.0,,,,,,,,,,617.0,4.0,,
1417,6030 MARCHIENNE AU PONT,House,99000,2.0,115.0,,,,,,,,115.0,190.0,3.0,, To renovate
1418,8400 Oostende,Apartment,99000,,,,1.0,,,,,,,,2.0,0.0, Good
1419,6000 Charleroi,Ground floor,99000,2.0,,Semi equipped,0.0,,,,,,,,,0.0, Good
1420,7740 Pecq,Apartment,99000,1.0,59.0,Installed,0.0,,,,,,59.0,,2.0,, Good
1421,3920 Lommel,Chalet,99000,3.0,,Installed,0.0,,,,,,,,,,
1422,6200 CHATELIENAU,Mixed-use building,99000,,,,,,,,,,,,2.0,, Good
1423,4000 Lige,Studio,99000,1.0,,,,,,,,,,,,,
1424,6030 Marchienne-au-Pont,House,99000,3.0,,,,,,,,,,100.0,3.0,,
1425,7780 Comines,House,99000,2.0,,,,,,,,,,,,,
1426,4480 ENGIS,House,99500,4.0,120.0,Semi equipped,0.0,,,,,,120.0,313.0,3.0,, To be done up
1427,4101 Seraing Jemeppesur-Meuse,House,99500,2.0,52.0,Semi equipped,0.0,,,,,,52.0,30.0,2.0,0.0, Good
1428,7500 Tournai,Service flat,99500,,40.0,Semi equipped,,,,,,,40.0,,,, Just renovated
1429,4420 TILLEUR,House,99500,2.0,90.0,,0.0,,,,1.0,72.0,90.0,,2.0,,
1430,2170 Antwerpen Merksem,Studio,99500,,40.0,Installed,0.0,,,,,,40.0,,,, Good
1431,8310 Assebroek,Service flat,99500,1.0,,,,,,,,,,,,,
1432,9400 Ninove,House,99500,1.0,50.0,,,,1.0,10.0,,,50.0,40.0,2.0,, To renovate
1433,6183 Courcelles Trazegnies,Apartment,99500,1.0,,Installed,0.0,,,,,,,,,, Good
1434,6001 Marcinelle,Apartment,99500,2.0,,Installed,0.0,,,,,,,,2.0,, Good
1435,6182 Souvret,Apartment,99500,1.0,60.0,,,,,,1.0,40.0,60.0,,,, Good
1436,7500 Tournai,House,99500,2.0,121.0,Semi equipped,0.0,,,,,,121.0,,2.0,, To renovate
1437,5000 Namur,Studio,99500,,,,,,,,,,,,2.0,,
1438,6001 Charleroi Marcinelle,House,99900,4.0,188.0,Not installed,0.0,,,,1.0,124.0,188.0,210.0,2.0,0.0, To renovate
1439,4430 Ans,House,99900,1.0,85.0,Installed,0.0,,1.0,15.0,,,85.0,45.0,2.0,, To be done up
1440,1080 Molenbeek-Saint-Jean,Studio,99900,,30.0,,1.0,,,,,,30.0,,2.0,0.0, Good
1441,8620 Nieuwpoort,Studio,99900,,25.0,,,,,,,,25.0,,,0.0,
1442,5060 Arsimont,House,99900,1.0,,Installed,,,,,,,,37.0,2.0,, As new
1443,6032 Charleroi,House,99900,2.0,90.0,Not installed,0.0,,,,1.0,100.0,90.0,139.0,2.0,, To renovate
1444,9900 Eeklo,Studio,99950,1.0,45.0,Installed,0.0,,,,,,45.0,,2.0,0.0, Good
1445,8620 Nieuwpoort,Studio,99950,,27.0,Installed,1.0,,,,,,27.0,,,0.0, As new
1446,7380 Quivrain,Apartment,99999,1.0,,Installed,1.0,,,,,,,,,,
1447,6020 Dampremy,House,99999,2.0,104.0,Installed,0.0,,,,1.0,12.0,104.0,70.0,2.0,0.0, To be done up
1448,6030 Marchienne-au-Pont,House,99999,2.0,125.0,Semi equipped,0.0,,1.0,20.0,,,125.0,202.0,3.0,0.0, Good
1449,6060 Gilly,House,99999,2.0,110.0,Installed,0.0,,1.0,11.0,1.0,66.0,110.0,475.0,4.0,0.0, To renovate
1450,6061 Montignies-sur-Sambre,House,99999,2.0,116.0,Semi equipped,0.0,,1.0,15.0,,,116.0,100.0,3.0,0.0, Good
1451,6150 Anderlues,House,99999,2.0,138.0,Not installed,0.0,,1.0,30.0,1.0,570.0,138.0,885.0,3.0,0.0, To renovate
1452,6000 Charleroi,Apartment,99999,1.0,99.0,USA installed,0.0,,,,,,99.0,,4.0,0.0, Good
1453,1360 Perwez,LOre de Seumay,100000,,,,,,,,,,,,,,
1454,8970 Poperinge,Apartment,100000,2.0,60.0,Installed,0.0,,1.0,4.0,,,60.0,,,0.0, To be done up
1455,6660 Houffalize,House,100000,3.0,,Semi equipped,0.0,,,,,,,53.0,,, To renovate
1456,6043 Ransart,House,100000,2.0,124.0,Installed,0.0,,1.0,10.0,,,124.0,345.0,2.0,, To be done up
1457,8500 Kortrijk,House,100000,3.0,168.0,Semi equipped,0.0,,,,,,168.0,56.0,,, To renovate
1458,7130 Binche,House,100000,2.0,98.0,Semi equipped,0.0,,,,,,98.0,230.0,2.0,, To renovate
1459,1652 Alsemberg,Service flat,100000,1.0,41.0,Hyper equipped,0.0,,1.0,3.0,,,41.0,,,, As new
1460,7390 Quaregnon,House,100000,2.0,145.0,,0.0,,,,,,145.0,80.0,2.0,, To be done up
1461,4300 Waremme,Apartment,100000,1.0,65.0,USA semi equipped,0.0,,,,,,65.0,,2.0,0.0, To be done up
1462,7033 Cuesmes,Apartment,100000,3.0,89.0,,0.0,,,,,,89.0,,2.0,, To be done up
1463,6040 Jumet,House,100000,2.0,110.0,Not installed,0.0,,,,1.0,250.0,110.0,370.0,3.0,0.0, To renovate
1464,4000 LIEGE,Studio,100000,,34.0,Semi equipped,,,,,,,34.0,,,,
1465,1190 Forest,Studio,100000,1.0,35.0,USA installed,0.0,,,,,,35.0,,,0.0, Good
1466,7134 LEVAL-TRAHEGNIES,House,100000,2.0,127.0,Semi equipped,0.0,,1.0,40.0,1.0,550.0,127.0,748.0,3.0,, To renovate
1467,7380 QUIVRAIN,House,100000,3.0,150.0,,0.0,,1.0,4.0,,,150.0,,3.0,, To be done up
1468,7080 La Bouverie,House,100000,5.0,248.0,,0.0,,,,,,248.0,547.0,2.0,, To be done up
1469,9200 Dendermonde,House,100000,3.0,75.0,,,,,,,,75.0,250.0,3.0,, To renovate
1470,8930 Lauwe,House,100000,3.0,,,,,,,,,,148.0,,, To renovate
1471,2140 Borgerhout,House,100000,5.0,249.0,,,,,,,,249.0,118.0,2.0,, To renovate
1472,7012 Jemappes,House,100000,4.0,130.0,Installed,0.0,,,,,,130.0,,3.0,, Just renovated
1473,4800 Petit-Rechain,Bungalow,100000,3.0,94.0,,,,,,1.0,567.0,94.0,108.0,4.0,, To restore
1474,9140 Tielrode,House,100000,3.0,,,,,,,,,,351.0,2.0,, To renovate
1475,4800 Verviers,House,100000,5.0,143.0,Installed,,,,,,,143.0,131.0,2.0,,
1476,2800 Mechelen,Apartment,100000,2.0,,Installed,,,,,,,,,2.0,,
1477,5600 Villers-en-Fagne,Chalet,100000,1.0,50.0,Installed,0.0,,,,1.0,1030.0,50.0,1080.0,4.0,,
1478,5380 Bierwart,House,100000,3.0,142.0,,,,,,,,142.0,801.0,4.0,, To renovate
1479,7130 Binche,House,100000,3.0,110.0,Not installed,0.0,,,,,,110.0,,2.0,, To renovate
1480,1020 Bruxelles,Apartment,100000,1.0,,Installed,,,,,,,,,,,
1481,6591 Macon,House,100000,2.0,,,,,,,,,,1033.0,4.0,,
1482,6810 Chiny Izel,House,100000,2.0,100.0,Not installed,0.0,,,,1.0,930.0,100.0,1204.0,3.0,0.0, To renovate
1483,7070 Le Roeulx Villesur-Haine,House,100000,2.0,101.0,,0.0,,,,,,101.0,111.0,2.0,, To be done up
1484,7390 Quaregnon,House,100000,2.0,109.0,,,,,,,,109.0,210.0,2.0,, To renovate
1485,3001 Heverlee,Studio,100000,1.0,,,,,,,,,,,2.0,,
1486,3600 Genk,Apartment,100000,3.0,,,,,,,,,,,2.0,,
1487,8800 Roeselare,House,100000,2.0,102.0,,,,,,,,102.0,63.0,,, To renovate
1488,9310 Herdersem,House,100000,1.0,,,,,,,,,,517.0,,, To renovate
1489,1080 Molenbeek-Saint-Jean,House,100000,2.0,,,,,,,,,,180.0,,,
1490,7320 Bernissart,House,100000,4.0,,,,,,,,,,353.0,2.0,,
1491,1083 Ganshoren,Apartment,100000,2.0,,,,,,,,,,,,,
1492,2940 Hoevenen,Apartment,100000,1.0,,,,,,,,,,,2.0,, To renovate
1493,7012 FLENU,House,100000,2.0,80.0,,0.0,,,,,,80.0,60.0,2.0,,
1494,9140 Tielrode,House,100000,1.0,,,,,,,,,,242.0,,,
1495,9140 Tielrode,House,100000,1.0,,,,,,,,,,231.0,,,
1496,9240 Zele,Mixed-use building,100000,3.0,,,,,,,,,,159.0,,,
1497,3001 Heverlee,Studio,100000,1.0,,,,,,,,,,,,,
1498,9600 Ronse,Mixed-use building,100000,1.0,,,,,,,,,,1531.0,4.0,,
1499,9250 Waasmunster,House,100000,3.0,,,,,,,,,,,,,
1500,6010 Couillet,House,100000,3.0,,,,,,,,,,3665.0,4.0,,
1501,7141 Carnires,House,100000,,170.0,,0.0,,,,,,170.0,,,,
1502,4800 Verviers,Mixed-use building,100000,2.0,168.0,Semi equipped,0.0,,,,,,168.0,70.0,2.0,0.0, To be done up
1503,8000 Brugge,Project BKOT te Brugge op kot in Brugge,100000,,,,,,,,,,,,,,
1504,1652 Beersel Alsemberg,Service flat,100000,1.0,50.0,Hyper equipped,,,1.0,4.0,,,50.0,,,, Good
1505,7390 Wasmuel,House,100000,2.0,,Semi equipped,0.0,,,,,,,85.0,2.0,, Good
1506,4420 Tilleur,House,100000,1.0,93.0,Installed,,,,,,,93.0,38.0,2.0,, To be done up
1507,1850 Grimbergen,Service flat,100000,1.0,28.0,Installed,0.0,,,,,,28.0,,,0.0, Good
1508,8560 Gullegem,House,100000,2.0,78.0,Installed,0.0,,,,,,78.0,185.0,3.0,, To be done up
1509,6032 Mont-sur-Marchienne,House,100000,3.0,98.0,Not installed,0.0,,,,,,98.0,,,, Just renovated
1510,6061 Charleroi Montignies-sur-Sambre,House,100000,3.0,124.0,Installed,0.0,,,,,,124.0,,2.0,, To be done up
1511,3770 Riemst,House,100000,3.0,,,,,,,,,,150.0,2.0,, To renovate
1512,7711 Dottignies,House,100000,4.0,170.0,,0.0,,1.0,1.0,,,170.0,90.0,2.0,, To renovate
1513,1070 Anderlecht,Apartment,100000,,30.0,,0.0,,,,,,30.0,,,0.0,
1514,7100 St-Vaast,House,100000,3.0,,,,,,,,,,71.0,2.0,,
1515,6000 Charleroi,Apartment,100000,2.0,,,,,,,,,,,,,
1516,7340 Colfontaine,House,100000,2.0,,Semi equipped,,,,,,,,161.0,2.0,, Good
1517,6060 Gilly,Apartment,100000,1.0,70.0,,,,,,,,70.0,,,, Good
1518,6250 Pont-de-Loup,Apartment,100000,2.0,70.0,,,,,,,,70.0,,,, Good
1519,6833 Ucimont,House,100000,3.0,137.0,Not installed,0.0,,,,,,137.0,400.0,3.0,,
1520,7370 Dour,House,100000,3.0,150.0,Semi equipped,0.0,,,,1.0,77.0,150.0,127.0,2.0,, Good
1521,4500 BEN-AHIN,House,100000,2.0,77.0,Semi equipped,0.0,,,,,,77.0,320.0,3.0,, Good
1522,2018 Antwerp,Studio,100000,,35.0,Semi equipped,,,,,,,35.0,,2.0,, To renovate
1523,7301 Hornu,House,100000,2.0,94.0,Semi equipped,0.0,,,,,,94.0,80.0,2.0,, Good
1524,6010 Couillet,Apartment,100000,2.0,76.0,Installed,,,,,,,76.0,,,, Good
1525,6010 Couillet,Apartment,100000,2.0,76.0,Installed,,,,,,,76.0,,3.0,, Good
1526,7333 Saint-Ghislain Tertre,House,100000,2.0,120.0,,,,1.0,25.0,,,120.0,800.0,2.0,, To renovate
1527,6000 Charleroi,Apartment,100000,2.0,76.0,,,,,,,,76.0,,,, Good
1528,7370 Dour,House,100000,4.0,126.0,Installed,0.0,,,,,,126.0,127.0,3.0,, To restore
1529,7382 Quivrain Audregnies,Apartment,100000,2.0,63.0,Semi equipped,0.0,,,,,,63.0,,2.0,, As new
1530,5650 Walcourt,House,100000,3.0,,Not installed,,,1.0,15.0,,,,130.0,2.0,, Good
1531,6030 Charleroi-Marchienne-au-Pont,Mixed-use building,100000,3.0,,USA semi equipped,0.0,,,,,,,100.0,2.0,, To be done up
1532,8850 Ardooie,Villa,100000,4.0,180.0,Hyper equipped,0.0,,,,,,180.0,520.0,,, As new
1533,7100 La Louvire,House,100000,3.0,,,,,,,,,,140.0,2.0,, To renovate
1534,6830 Bouillon,House,100000,2.0,146.0,Not installed,,,,,,,146.0,448.0,2.0,, To be done up
1535,8930 Menen,House,100000,1.0,,Installed,0.0,,,,,,,,,, Good
1536,7370 Wihries,House,100000,3.0,,,,,,,,,,587.0,2.0,, Good
1537,4030 Grivegne,Apartment,100000,2.0,65.0,,,,,,,,65.0,,,, Good
1538,7340 Colfontaine,House,100000,2.0,115.0,,0.0,,1.0,10.0,1.0,70.0,115.0,187.0,2.0,, To renovate
1539,6700 Arlon,Apartment,100000,1.0,41.0,Semi equipped,0.0,,,,,,41.0,,3.0,, Good
1540,1070 Anderlecht,Apartment,100000,2.0,,,0.0,,,,,,,,3.0,0.0, Good
