,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
1101,7130 Binche,House,170000,3,120,Installed,0.0,,,,,,120,40,2,, Just renovated
1102,1180 Uccle,Studio,170000,,33,,0.0,,1.0,7,,,33,,2,0.0, Good
1103,7950 Chivres,House,170000,3,213,Installed,0.0,,,,1.0,227,213,330,2,, To renovate
1104,7800 Ath,Apartment,170000,2,88,Installed,0.0,,,,,,88,,,0.0, Just renovated
1105,1480 Tubize,Confluents Ct Rivage - Turquoise,170000,,,,,,,,,,,,,,
1106,6900 Marche-en-Famenne,Central Park - Bloc A,170000,,,,,,,,,,,,,,
1107,7910 Frasnes-lez-Anvaing,Crs,170000,,,,,,,,,,,,,,
1108,6060 Gilly,Apartment,170000,1,,Hyper equipped,,,1.0,17,,,,,4,, As new
1109,9620 Zottegem,House,170000,2,159,Installed,0.0,,,,,,159,461,,, To renovate
1110,8400 Oostende,Apartment,170000,2,75,,,,1.0,3,,,75,,,0.0,
1111,6740 Etalle,House,170000,2,138,,,,,,,,138,180,2,, To renovate
1112,3000 Leuven,Kot,170000,1,,Hyper equipped,1.0,,,,,,,,4,, Good
1113,9160 Lokeren,Apartment,170000,1,,Hyper equipped,0.0,,,,,,,,2,0.0, As new
1114,7300 Boussu,House,170000,3,,Installed,0.0,,1.0,19,,,,,3,, Good
1115,8610 Kortemark,Apartment,170000,1,85,Installed,0.0,,,,,,85,,2,, Good
1116,7700 Mouscron,House,170000,2,115,Installed,0.0,,,,,,115,125,2,0.0, Good
1117,3110 Rotselaar,House,170000,2,178,,,,,,,,178,571,3,,
1118,7090 Braine-le-Comte,House,170000,2,126,Semi equipped,0.0,,1.0,12,,,126,100,2,0.0, Good
1119,7340 Paturages,House,170000,3,220,,0.0,,,,,,220,,2,,
1120,6040 Jumet,Town-house,170000,3,132,,0.0,,,,,,132,262,2,, As new
1121,6040 Jumet,Town-house,170000,3,132,,0.0,,,,,,132,262,3,, As new
1122,1420 Braine-lAlleud,Apartment,170000,2,65,Semi equipped,0.0,,1.0,4,,,65,,4,0.0, To be done up
1123,2800 Mechelen,House,170000,4,,,,,,,,,,124,2,, To renovate
1124,3582 Koersel,House,170000,3,,,,,,,,,,379,3,, To renovate
1125,2060 Antwerp,House,170000,3,,,,,,,,,,79,2,,
1126,3570 Alken,House,170000,4,,Installed,,,,,,,,800,3,,
1127,8930 Menen,House,170000,3,176,,,,,,,,176,156,,0.0,
1128,3940 Hechtel-Eksel,House,170000,2,,,,,,,,,,418,3,,
1129,3130 Begijnendijk,House,170000,3,,Installed,,,,,,,,,4,,
1130,9220 Hamme,Bungalow,170000,3,,,,,,,,,,558,3,, To be done up
1131,7340 Colfontaine,House,170000,4,110,Semi equipped,0.0,,,,,,110,184,2,, Good
1132,1180 Uccle,Apartment,170000,2,101,,,,,,,,101,,,,
1133,7181 Feluy,House,170000,3,120,Installed,0.0,,,,,,120,190,2,,
1134,2910 Essen,House,170000,2,,,,,,,,,,1618,4,, To be done up
1135,8800 Roeselare,Apartment,170000,2,,,0.0,,,,,,,,2,, Good
1136,3530 Houthalen-Helchteren,House,170000,3,,,,,,,,,,554,,,
1137,4540 AMPSIN,House,170000,6,208,,0.0,,,,,,208,,,,
1138,7390 Quaregnon,House,170000,3,180,Semi equipped,0.0,,,,,,180,1496,3,0.0, Good
1139,1400 Nivelles,Apartment,170000,2,75,Installed,0.0,,1.0,5,,,75,,2,,
1140,7090 Braine-le-Comte,House,170000,2,146,,,,,,,,146,524,4,, To be done up
1141,9230 Wetteren,House,170000,2,100,,,,,,,,100,,,, To be done up
1142,3990 Peer,House,170000,3,,,,,,,,,,1540,4,,
1143,9060 Zelzate,House,170000,3,,,,,,,,,,250,,,
1144,7600 Peruwelz,House,170000,3,,,0.0,,1.0,40,1.0,2700,,3310,3,, To restore
1145,1080 Molenbeek-Saint-Jean,Apartment,170000,2,,,,,,,,,,,,,
1146,4000 Lige,Apartment,170000,3,,,0.0,,,,,,,,2,0.0,
1147,3001 Heverlee,House,170000,3,,,,,,,,,,,,,
1148,1000 Bruxelles,Apartment,170000,1,,,,,,,,,,,,,
1149,9220 Hamme,House,170000,3,,Installed,,,,,,,,804,,,
1150,6000 Charleroi,House,170000,5,,,,,,,,,,,2,, Good
1151,7301 Hornu,Mansion,170000,3,,Semi equipped,0.0,,,,,,,,2,, Good
1152,2627 Schelle,House,170000,3,157,,0.0,,,,1.0,1,157,148,3,, To be done up
1153,6000 Charleroi,House,170000,2,,,,,,,,,,,2,,
1154,2020 Antwerp,Apartment,170000,2,83,,0.0,,,,,,83,,2,, As new
1155,2060 Antwerp,Apartment,170000,2,,Semi equipped,0.0,,1.0,8,,,,,2,, Good
1156,2170 Merksem,Apartment,170000,2,91,,0.0,,,,,,91,,4,, To be done up
1157,8400 Oostende,Duplex,170000,1,60,Installed,1.0,,1.0,6,,,60,,2,0.0, Good
1158,7134 Pronnes -lez-binche,House,170000,3,,Semi equipped,0.0,,,,,,,376,3,0.0, Good
1159,8900 Ieper,Apartment,170000,2,87,Semi equipped,0.0,,,,,,87,,4,0.0, Good
1160,4000 Lige,Apartment,170000,1,,Semi equipped,0.0,,,,,,,,,, Good
1161,8900 Ieper,Apartment,170000,2,85,Semi equipped,0.0,,1.0,2,,,85,,2,0.0, Good
1162,4000 Lige,Apartment,170000,2,85,Installed,0.0,,,,,,85,,2,, As new
1163,5332 Crupet,House,170000,3,135,Semi equipped,0.0,,1.0,38,,,135,236,3,, Just renovated
1164,1080 Molenbeek-Saint-Jean,Apartment,170000,2,86,Semi equipped,0.0,,1.0,6,,,86,,2,0.0, To be done up
1165,3621 Rekem,House,170000,3,93,Installed,0.0,,,,1.0,269,93,339,4,, Good
1166,6762 St-Mard,House,170000,3,178,Semi equipped,0.0,,,,,,178,804,2,, To renovate
1167,5100 Jambes,Apartment,170000,2,76,Not installed,,,1.0,8,,,76,,3,, To be done up
1168,1083 Ganshoren,Apartment,170000,2,,Not installed,0.0,,1.0,2,,,,,2,, To renovate
1169,7500 Tournai,House,170000,4,122,,0.0,,,,,,122,110,,, To be done up
1170,8640 Oostvleteren,House,170000,4,,Installed,0.0,,,,,,,191,3,, Good
1171,1082 SINT-AGATHA-BERCHEM,Apartment,170000,1,77,Semi equipped,0.0,,1.0,8,,,77,,2,, To be done up
1172,1083 Ganshoren,Apartment,170000,2,77,Semi equipped,,,1.0,7,,,77,,2,0.0, To be done up
1173,5500 Dinant,Apartment,170000,2,86,Installed,0.0,,1.0,8,,,86,,,, As new
1174,7140 MORLANWELZ-MARIEMONT,House,170000,4,195,USA semi equipped,0.0,,1.0,10,,,195,160,,, Good
1175,7850 PETIT-ENGHIEN,House,170000,3,90,Semi equipped,0.0,,,,,,90,335,2,, To be done up
1176,7850 Enghien,House,170000,2,105,Not installed,0.0,,,,,,105,160,2,, To renovate
1177,1082 Berchem-Sainte-Agathe,Apartment,170000,2,,Installed,0.0,,1.0,7,,,,,,0.0, Good
1178,2850 Boom,House,170000,2,,,0.0,,1.0,16,,,,85,3,, To renovate
1179,1000 Bruxelles,Studio,170000,,40,Semi equipped,1.0,,1.0,6,,,40,,2,0.0,
1180,2300 Turnhout,Ground floor,170000,1,82,Installed,,,,,,,82,,,,
1181,4480 Engis,House,170000,3,150,Installed,0.0,,1.0,15,1.0,100,150,224,3,, Good
1182,2880 Bornem Hingene,Brouwerij Scaldis,170000,,,,,,,,,,,,,,
1183,7090 Braine-le-Comte,Apartment,170000,3,90,Installed,0.0,,,,,,90,,,, Good
1184,4860 Pepinster,Mixed-use building,170000,3,221,Semi equipped,0.0,,,,,,221,86,2,,
1185,8434 Westende,Ground floor,170000,2,55,USA installed,0.0,,1.0,26,,,55,,2,,
1186,3890 Gingelom,House,170000,3,,Installed,0.0,,,,1.0,1,,296,1,0.0, To be done up
1187,6010 Couillet,Apartment block,170000,4,200,,0.0,,,,,,200,,3,, Just renovated
1188,7100 La Louvire Haine-Saint-Paul,House,170000,3,168,Installed,,,,,,,168,360,2,, Just renovated
1189,2018 Antwerp,Apartment,170000,1,40,USA hyper equipped,,,,,,,40,,,, As new
1190,6183 Trazegnies,House,170000,3,110,,0.0,,1.0,40,1.0,60,110,,,, Good
1191,5650 Walcourt,House,170000,2,138,Installed,0.0,,1.0,30,1.0,150,138,322,2,0.0, As new
1192,8900 Ieper,House,170000,4,140,Not installed,0.0,,,,1.0,180,140,240,2,, To be done up
1193,1090 Jette,Apartment,170000,1,77,Installed,0.0,,1.0,1,,,77,,2,,
1194,7060 Soignies,Apartment,170000,1,67,,0.0,,1.0,8,,,67,,4,,
1195,2300 Turnhout,Apartment,170000,1,70,,,,,,,,70,,,,
1196,7860 Lessines,Apartment,170000,3,,Installed,0.0,,1.0,4,,,,,2,,
1197,1140 Evere,Apartment,170000,2,50,,0.0,,1.0,10,,,50,,2,0.0, Good
1198,2830 Willebroek,Ground floor,170000,1,,USA installed,0.0,,,,1.0,60,,,,,
1199,6000 Charleroi,House,170000,4,117,Installed,0.0,,,,1.0,156,117,200,3,, Good
1200,6043 Charleroi,House,170000,3,145,,0.0,,,,1.0,58,145,,2,,
1201,8851 Koolskamp,House,170000,1,150,,0.0,,1.0,70,,,150,295,2,0.0, To renovate
1202,8501 HEULE,House,170000,4,,Semi equipped,0.0,,,,,,,,2,, Good
1203,2000 Antwerpen,Studio,170000,,45,USA installed,0.0,,,,,,45,,,0.0,
1204,3271 Zichem,Apartment,170000,6,,Installed,,,,,,,,,,, Good
1205,5150 Floreffe,Apartment block,170000,,,,,,,,,,,450,2,, To restore
1206,8800 Roeselare,Apartment,170000,1,64,,0.0,,1.0,7,,,64,,4,, Good
1207,6000 Charleroi,Apartment,170000,3,,,0.0,,,,,,,,2,0.0,
1208,6061 Montignies-sur-Sambre,Apartment,170000,2,100,Hyper equipped,,,,,,,100,,,, As new
1209,6061 Montignies-sur-Sambre,Myosotis Magnolia,170000,,,,,,,,,,,,,,
1210,4430 Ans,House,170000,3,,,,,,,,,,,,,
1211,3000 Leuven,Kot,170000,1,,,,,,,,,,,,,
1212,1400 Nivelles,Apartment,170000,2,83,Installed,0.0,,1.0,3,,,83,,2,, To be done up
1213,3970 Leopoldsburg,Apartment,170000,2,88,Semi equipped,0.0,,,,,,88,,2,, Good
1214,3970 Leopoldsburg,Apartment,170000,2,95,Semi equipped,0.0,,,,,,95,,2,, Good
1215,1150 Sint-Pieters-Woluwe,Studio,170000,,,Installed,1.0,,1.0,5,,,,,4,0.0, As new
1216,4800 PETIT-RECHAIN,Apartment block,170000,4,180,,,,1.0,50,1.0,150,180,250,2,, To be done up
1217,7911 FRASNES-LEZ-BUISSENAL,Rsidence Crs - rue du Vicinal,170000,,,,,,,,,,,,,,
1218,2018 Antwerpen,Studio,170000,,48,Installed,0.0,,,,,,48,,1,0.0, Good
1219,4101 JEMEPPE,Duplex,170000,2,98,Installed,0.0,,1.0,18,1.0,75,98,,,, As new
1220,5020 Flawinne Namur,Apartment,170000,1,64,,0.0,,,,,,64,,4,0.0,
1221,5020 Flawinne Namur,Apartment,170000,1,64,,0.0,,,,,,64,,4,0.0,
1222,5020 Flawinne Namur,Apartment,170000,1,66,,0.0,,,,,,66,,4,0.0,
1223,9190 Stekene,House,170000,3,,Semi equipped,0.0,,,,,,,357,3,, To renovate
1224,9120 MELSELE,House,170000,2,,Not installed,0.0,,,,,,,410,2,, To renovate
1225,5575 Gedinne,House,170000,4,131,Installed,0.0,,1.0,25,1.0,1130,131,1188,,, Good
1226,1300 Wavre,Apartment,170000,1,80,Installed,0.0,,1.0,3,,,80,,,, To be done up
1227,1357 Hlcine,House,170000,4,,Installed,,,,,1.0,500,,500,2,, To be done up
1228,4101 JEMEPPE,House,170000,2,98,Installed,0.0,,1.0,18,1.0,75,98,,,, As new
1229,1731 Zellik,Apartment,170000,2,75,Installed,0.0,,1.0,7,,,75,,,0.0, Good
1230,4000 Lige,Apartment,170000,3,113,,,,,,,,113,,,, Good
1231,1000 Bruxelles ville,Studio,170000,,,Installed,0.0,,1.0,5,,,,,2,, Good
1232,6010 Charleroi Couillet,House,170000,6,310,Installed,0.0,,,,1.0,400,310,540,3,0.0, To renovate
1233,7890 Ellezelles,House,170000,2,145,Installed,0.0,,,,1.0,50,145,140,2,, Good
1234,5570 Beauraing,Apartment,170000,2,,Installed,,,1.0,5,,,,,,, As new
1235,2550 Kontich,Service flat,170000,1,60,Hyper equipped,0.0,,1.0,19,,,60,,2,0.0, As new
1236,8370 Blankenberge,Apartment,170000,1,63,Installed,0.0,,,,,,63,,2,, Good
1237,8370 Blankenberge,Apartment,170000,1,63,Installed,0.0,,,,,,63,,2,, Good
1238,1040 Etterbeek,Studio,170000,,38,,,,,,,,38,,2,, Good
1239,1082 BERCHEM-SAINTE-AGATHE,Apartment,170000,1,60,,0.0,,,,,,60,,2,,
1240,1430 REBECQ,House,170000,3,110,Semi equipped,0.0,,,,1.0,100,110,180,,, Good
1241,1083 Ganshoren,Apartment,170000,1,55,,0.0,,,,,,55,,2,, Good
1242,4020 Liege,Ground floor,170000,1,65,USA installed,0.0,,,,1.0,82,65,,3,0.0, As new
1243,2060 Antwerpen,Apartment,170000,1,50,,0.0,,,,,,50,,,0.0, Just renovated
1244,4100 Seraing,Apartment,170000,3,92,Not installed,0.0,,,,,,92,,2,, To be done up
1245,1430 Rebecq-Rognon,House,170000,2,120,Installed,0.0,,,,,,120,,2,, Good
1246,7864 Twee-Akren,House,170000,2,,Installed,,,,,,,,1140,3,, Good
1247,2300 Turnhout,Apartment,170000,3,110,Installed,,,1.0,15,,,110,,,, Good
1248,1300 Wavre,Apartment,170000,2,75,,,,1.0,48,,,75,,,, Good
1249,8930 Lauwe,Apartment,170000,1,65,,,,,,,,65,,,0.0, As new
1250,8640 Vleteren,House,170000,2,134,Semi equipped,0.0,,,,1.0,170,134,268,,, Good
1251,2100 Deurne,Apartment,170000,2,,Not installed,0.0,,,,,,,,,,
1252,6724 Marbehan,Apartment,170000,2,,,0.0,,,,,,,,,, Good
1253,3700 Tongeren,House,170000,2,,,,,,,1.0,193,,330,2,, To renovate
1254,4000 Lige,House,170000,3,142,Installed,,,,,,,142,150,2,, To be done up
1255,4257 Rosoux-Crenwick,House,170000,3,,,,,,,,,,1090,2,, To renovate
1256,9280 Lebbeke,House,170000,2,205,,,,,,,,205,368,3,, To renovate
1257,7860 Lessen,House,170000,2,,Installed,,,,,,,,1140,4,, Good
1258,2610 Wilrijk,Ground floor,170000,2,88,,0.0,,,,,,88,,3,0.0, To renovate
1259,3630 Vucht,Apartment,170000,3,106,Installed,0.0,,,,,,106,,2,, Good
1260,7520 TEMPLEUVE,Apartment,170000,3,122,Installed,0.0,,1.0,5,,,122,,,,
1261,7911 Frasnes-lez-Anvaing,Crs,170000,,,,,,,,,,,,,,
1262,5300 Andenne,House,170000,3,,,,,,,,,,75,2,, Just renovated
1263,8370 Blankenberge,Apartment,170000,1,,,,,,,,,,,,, As new
1264,8530 Harelbeke,Apartment,170000,3,130,,0.0,,1.0,4,,,130,,,0.0, To be done up
1265,4000 Lige,Apartment,170000,2,85,,0.0,,,,1.0,200,85,,,, To be done up
1266,1760 Roosdaal,House,170000,2,85,Installed,,,,,,,85,88,2,, Good
1267,1080 Molenbeek-Saint-Jean,Apartment,170000,3,65,Hyper equipped,0.0,,,,,,65,,2,, Good
1268,4020 Lige,House,170000,4,,Not installed,0.0,,1.0,15,,,,90,3,0.0, Just renovated
1269,7340 Pturages,House,170000,3,242,USA hyper equipped,0.0,,,,,,242,275,3,, Good
1270,7700 Mouscron,House,170000,2,,Installed,,,,,,,,,2,, Good
1271,1030 Schaerbeek,Apartment,170000,2,,Installed,0.0,,,,,,,,4,,
1272,7011 Ghlin,Ground floor,170000,2,92,USA installed,0.0,,1.0,31,,,92,,3,, As new
1273,7500 Tournai,House,170000,3,140,,0.0,,,,,,140,102,2,, Good
1274,8930 Rekkem,House,170000,1,,,,,,,,,,770,,0.0, To be done up
1275,2170 Merksem,Apartment,170000,2,80,Not installed,0.0,,1.0,10,,,80,,,,
1276,3960 Bree,Duplex,170000,6,,,,,,,,,,,2,,
1277,7000 Mons,House,170000,,,,,,,,,,,70,2,, To renovate
1278,6200 Chtelineau,Town-house,170000,3,90,Installed,,,,,,,90,160,2,, Good
1279,7780 Comines,House,170000,3,160,,0.0,,,,,,160,198,2,, To renovate
1280,7340 WARQUIGNIES,Villa,170000,3,175,Not installed,0.0,,,,,,175,1519,,,
1281,7900 Leuze-En-Hainaut,House,170000,4,195,,0.0,,,,,,195,960,,,
1282,3700 Tongeren,House,170000,3,,Not installed,,,,,,,,526,3,,
1283,4970 Stavelot,House,170000,7,,,,,,,,,,288,4,, To renovate
1284,7090 Ronquires,House,170000,2,,,,,,,,,,,3,,
1285,7822 Isires,Villa,170000,3,,,,,,,,,,657,4,, To renovate
1286,8800 Roeselare,House,170000,4,,,,,,,,,,160,2,, Good
1287,8840 Staden,Apartment,170000,1,66,Installed,,,,,,,66,,,0.0,
1288,7190 Ecaussinnes,House,170000,2,130,,,,1.0,20,,,130,275,3,,
1289,8500 Kortrijk,Apartment,170000,2,102,,0.0,,,,,,102,,2,0.0,
1290,6724 Rulles,House,170000,3,,Installed,,,,,,,,,2,, To be done up
1291,7340 Wasmes,House,170000,2,,Installed,,,,,,,,,2,, As new
1292,8501 Heule,House,170000,4,,Installed,0.0,,,,,,,,,, Good
1293,8501 Bissegem,House,170000,3,,,,,,,,,,370,,, To renovate
1294,8450 Bredene,House,170000,3,,Installed,,,,,,,,116,,,
1295,6060 Gilly Charleroi,Apartment block,170000,4,180,Installed,0.0,,,,,,180,,2,,
1296,5651 Somze,Villa,170000,2,,,,,,,,,,,,,
1297,7110 La Louvire Houdeng-Goegnies,Mansion,170000,3,200,USA installed,0.0,,,,1.0,158,200,265,2,, Good
1298,1030 Schaerbeek,Apartment,170000,1,60,,,,,,,,60,,,, To be done up
1299,5580 Rochefort,Apartment,170000,2,60,Hyper equipped,,,,,,,60,,2,, Just renovated
1300,6032 Charleroi,House,170000,2,125,,,,,,,,125,255,3,, To be done up
1301,5660 Frasnes,House,170000,4,,,,,,,,,,800,,,
1302,1050 Ixelles,Studio,170000,,37,,,,,,,,37,,,,
1303,7973 Stambruges,House,170000,3,,,,,,,,,,,2,,
1304,6150 Anderlues,Town-house,170000,2,122,,0.0,,1.0,20,1.0,1000,122,1100,3,,
1305,6044 Charleroi Roux,Apartment,170000,2,84,Installed,0.0,,1.0,2,,,84,,,, As new
1306,1030 Schaerbeek,Apartment,170000,2,80,,0.0,,1.0,3,,,80,,,, To renovate
1307,9220 Hamme,Apartment,170000,2,,,,,,,,,,,,,
1308,5670 Oignies-en-Thirache,House,170000,3,150,Installed,0.0,,,,,,150,80,,,
1309,7040 Blaregnies,House,170000,3,140,Semi equipped,0.0,,1.0,23,,,140,1610,4,,
1310,7390 Quaregnon,Villa,170000,3,,,0.0,,,,,,,700,4,, To renovate
1311,7780 Comines,House,170000,4,,Installed,,,,,,,,,,,
1312,9200 Dendermonde,House,170000,3,,,0.0,,,,,,,68,2,,
1313,9620 Zottegem,House,170000,2,158,,,,,,,,158,75,,, To renovate
1314,4350 Momalle,House,170000,3,,,,,,,,,,,,,
1315,7090 Braine-le-Comte,Apartment,170000,2,,Semi equipped,0.0,,,,,,,,,,
1316,7500 Tournai,Apartment,170000,2,86,,,,,,,,86,,,,
1317,7000 Mons,Mixed-use building,170000,2,,,0.0,,,,,,,,2,, Good
1318,6060 Charleroi Gilly,Mixed-use building,170000,4,,,,,,,,,,,3,,
1319,6010 Charleroi,House,170000,3,,,,,1.0,13,1.0,50,,,2,,
1320,2870 Puurs,Service flat,170950,1,,,,,,,,,,,,0.0,
1321,2870 Puurs,Apartment,170950,1,,,,,,,,,,,,0.0,
1322,4000 Lige,House,171000,3,130,,0.0,,,,1.0,75,130,,2,, To be done up
1323,4000 Lige,House,171000,3,119,,0.0,,,,,,119,,2,,
1324,8840 Westrozebeke,Residentie Brouwershof,171000,,,,,,,,,,,,,,
1325,3680 Maaseik,Apartment,171000,2,95,Installed,0.0,,,,,,95,,2,, Good
1326,5377 NOISEUX,House,171000,3,143,Not installed,0.0,,1.0,20,,,143,311,4,,
1327,4970 Stavelot,Apartment,171000,1,66,Installed,0.0,,1.0,28,,,66,,2,0.0, As new
1328,9600 Ronse,New real estate project - Apartments,171000,,,,,,,,,,,,,,
1329,9220 Hamme,Apartment,171000,2,,,,,,,,,,,,,
1330,8550 Zwevegem,House,171000,2,,,,,,,,,,165,2,,
1331,6060 Charleroi,House,171000,2,,,,,1.0,35,1.0,130,,,3,,
1332,1000 Brussels City,New real estate project - Apartments,171068,,,,,,,,,,,,,,
1333,1000 Brussels City,Apartment,171068,1,22,,,,,,,,22,,,,
1334,1840 Londerzeel,House,171500,3,132,,,,,,,,132,272,3,,
1335,3580 Beringen,New real estate project - Apartments,171500,,,,,,,,,,,,,,
1336,3580 Beringen,Maison,171500,,,,,,,,,,,,,,
1337,3980 Tessenderlo,Apartment,171500,1,70,Installed,0.0,,1.0,9,,,70,,,,
1338,2880 Bornem,Barl-Lo,171500,,,,,,,,,,,,,,
1339,4031 Angleur,Apartment,171600,1,52,Installed,0.0,,,,,,52,,,,
1340,4031 Angleur,Rsidence Atlantis - Sart Tilman,171600,,,,,,,,,,,,,,
1341,7050 Jurbise,Apartment,172000,2,,Hyper equipped,0.0,,1.0,8,,,,,4,, As new
1342,5100 Jambes,Apartment,172000,2,95,Not installed,0.0,,,,,,95,,2,, To renovate
1343,5363 Emptinne,Apartment,172000,2,155,Installed,,,,,1.0,245,155,,4,, Good
1344,9890 Gavere,Apartment,172000,1,60,,0.0,,1.0,5,,,60,,2,0.0, As new
1345,5542 Blaimont,House,172000,2,63,Installed,0.0,,,,1.0,625,63,695,4,, As new
1346,3000 Leuven,Studio,172000,1,16,Installed,1.0,,,,,,16,,3,, Good
1347,1140 Evere,Apartment,172000,1,40,Installed,1.0,,1.0,2,,,40,,,, Good
1348,9300 Aalst,House,172000,2,130,Semi equipped,,,,,,,130,,,0.0, To be done up
1349,1140 Evere,Apartment,172000,2,67,Hyper equipped,1.0,,1.0,15,,,67,,,0.0, Just renovated
1350,1080 Sint-Jans-Molenbeek,Apartment,172000,1,51,Installed,1.0,,1.0,2,,,51,,2,0.0, Good
1351,3930 Hamont,Apartment,172000,3,100,,0.0,,,,,,100,,,,
1352,7041 Quvy,Apartment,172000,2,95,USA hyper equipped,0.0,,1.0,11,1.0,85,95,,,0.0, As new
1353,7803 Ath,House,172000,3,120,,,,,,,,120,,2,, As new
1354,6940 BARVAUX,Chalet,172000,2,65,Semi equipped,1.0,,1.0,8,1.0,1569,65,1569,4,, Good
1355,8800 Roeselare,Apartment,172000,3,99,Semi equipped,0.0,,,,,,99,,2,, To be done up
1356,4400 Flmalle-Grande,House,172000,3,,Installed,0.0,,1.0,9,1.0,75,,156,2,0.0, Good
1357,7803 Ath,House,172000,2,120,Semi equipped,0.0,,,,1.0,70,120,175,2,, Good
1358,8540 Deerlijk,Apartment,172000,2,,Installed,,,,,,,,,,, Good
1359,8500 Kortrijk,Apartment,172000,2,,,,,,,,,,,2,, Good
1360,3960 Bree,Apartment,172000,1,,,0.0,,,,,,,,,, As new
1361,1070 Anderlecht,Apartment,172000,1,,,0.0,,1.0,1,,,,,,0.0,
1362,9990 Maldegem,Service flat,172220,1,65,Installed,0.0,,,,,,65,,2,0.0, As new
1363,1140 Evere,Ground floor,172378,1,62,Installed,0.0,,,,,,62,,2,,
1364,2910 Essen,Mixed-use building,172400,2,194,Semi equipped,0.0,,,,,,194,110,3,, To be done up
1365,7334 Saint-Ghislain Hautrage,GrandRoute de Mons 62,172400,,,,,,,,,,,,,,
1366,1070 Anderlecht,Apartment,172500,1,75,USA semi equipped,0.0,,,,,,75,,2,, To renovate
1367,4430 Ans,Apartment,172500,2,94,Installed,0.0,,,,,,94,,,,
1368,9120 Beveren,Service flat,172500,1,60,USA hyper equipped,0.0,,1.0,8,1.0,400,60,,2,, As new
1369,3870 Heers,Apartment,172500,3,116,Semi equipped,0.0,,1.0,24,,,116,,2,,
1370,7090 Braine-le-Comte,New real estate project - Apartments,172500,,,,,,,,,,,,,,
1371,7000 Mons,Apartment,172500,2,78,,0.0,,,,,,78,,,,
1372,2060 Antwerp,House,172500,3,173,,,,,,,,173,100,2,, To renovate
1373,8370 Blankenberge,Studio,172500,,60,,0.0,,1.0,4,,,60,,,,
1374,8370 Blankenberge,SEABIRD,172500,,,,,,,,,,,,,,
1375,6110 Montigny-le-Tilleul,House,172500,3,162,,,,,,,,162,,2,, To be done up
1376,4630 Soumagne,House,172500,2,,Semi equipped,0.0,,,,,,,100,3,, Good
1377,9600 Ronse,Apartment,172500,1,80,,,,1.0,9,1.0,60,80,,,, Good
1378,5020 Flawinne Namur,Apartment,172500,1,66,,0.0,,,,,,66,,4,0.0,
1379,9240 Zele,House,172500,2,75,Semi equipped,0.0,,1.0,5,1.0,60,75,141,2,, To renovate
1380,1070 Anderlecht,Apartment,172500,1,,,0.0,,,,1.0,80,,,,, To be done up
1381,3630 Maasmechelen,Apartment,172500,1,63,,0.0,,,,,,63,,,, As new
1382,3630 Maasmechelen,Apartment,172500,1,62,Installed,,,1.0,22,,,62,,,, As new
1383,8370 Blankenberge,Residentie Seabird,172500,,,,,,,,,,,,,,
1384,8800 Roeselare,New real estate project - Apartments,172773,,,,,,,,,,,,,,
1385,5000 Namur,Apartment,172800,2,72,Semi equipped,0.0,,,,,,72,,,, Good
1386,7090 Braine-le-Comte,Apartment,172900,2,,Installed,0.0,,,,,,,,4,,
1387,1700 Dilbeek,New real estate project - Apartments,172900,,,,,,,,,,,,,,
1388,1700 Dilbeek,Apartment,172900,1,30,,,,,,,,30,,,0.0,
1389,1700 Dilbeek,Apartment,172900,1,30,,,,,,,,30,,,0.0,
1390,1700 Dilbeek,Apartment,172900,1,29,,,,,,,,29,,,0.0,
1391,9300 Aalst,Apartment,173000,1,57,,0.0,,,,,,57,,2,,
1392,3970 Leopoldsburg,House,173000,3,172,,,,,,,,172,115,2,,
1393,8540 Deerlijk,House,173000,3,109,,,,,,,,109,255,,, To be done up
1394,9100 Sint-Niklaas,Apartment,173000,1,48,,0.0,,,,,,48,,,0.0, As new
1395,1070 Anderlecht,Ground floor,173000,2,,USA hyper equipped,0.0,,,,,,,,,0.0,
1396,3290 Diest,Coup 26,173000,,,,,,,,,,,,,,
1397,8380 Zeebrugge,Apartment,173000,2,71,Installed,,,,,,,71,,2,, To be done up
1398,3000 Leuven,Studio,173000,1,16,,1.0,,,,,,16,,2,0.0, As new
1399,8930 Menen,House,173000,3,,Installed,,,1.0,18,,,,85,,,
1400,7500 Tournai,Appartements neufs,173200,,,,,,,,,,,,,,
1401,3940 Hechtel,Service flat,173500,1,67,Installed,0.0,,1.0,6,,,67,,,0.0,
1402,3940 Hechtel,Service flat,173500,1,67,Installed,0.0,,1.0,6,,,67,,,0.0,
1403,3670 Oudsbergen,Apartment,173500,1,63,,0.0,,,,,,63,,2,,
1404,8400 Oostende,Apartment,173500,2,,,,,,,,,,,2,, Good
1405,2845 Niel,Duplex,173553,2,84,,,,1.0,28,1.0,80,84,,,,
1406,7370 Dour,Albert LOISEAU,173700,,,,,,,,,,,,,,
1407,4040 Herstal,Apartment,174000,2,93,,0.0,,1.0,11,,,93,,,,
1408,4102 OUGRE,Apartment block,174000,4,150,Semi equipped,0.0,,1.0,35,,,150,252,4,, To be done up
1409,1082 Berchem-Sainte-Agathe,Apartment,174000,2,73,Installed,0.0,,1.0,3,,,73,,2,0.0, To be done up
1410,4000 Lige,Apartment,174000,2,91,Installed,0.0,,,,,,91,,,, Good
